,randomness,layer_name,execution_time,test_acc,test_acc_epoch,test_loss,test_loss_epoch
95,0.02,sequential.2,45.30861,0.5833333134651184,0.5833333134651184,1.3650254011154177,1.3650254011154177
98,0.03,sequential.6,47.963473,0.5795454382896423,0.5795454382896423,1.3777612447738647,1.3777612447738647
99,0.04,sequential.2,45.307935,0.5833333134651184,0.5833333134651184,1.364894151687622,1.364894151687622
101,0.05,sequential.2,47.499598,0.4545454680919647,0.4545454680919647,2.112721443176269,2.112721443176269
103,0.06,sequential.2,45.721262,0.5833333134651184,0.5833333134651184,1.365409255027771,1.365409255027771
105,0.07,sequential.2,43.264005,0.5833333134651184,0.5833333134651184,1.3651002645492554,1.3651002645492554
107,0.08,sequential.2,49.892883,0.5833333134651184,0.5833333134651184,1.3681622743606567,1.3681622743606567
110,0.09,sequential.6,43.949872,0.5795454382896423,0.5795454382896423,1.372341513633728,1.372341513633728
112,0.1,sequential.6,44.814023,0.5795454382896423,0.5795454382896423,1.4119614362716677,1.4119614362716677
113,0.2,sequential.2,44.771946,0.5833333134651184,0.5833333134651184,1.364908218383789,1.364908218383789
116,0.3,sequential.6,44.382082,0.5833333134651184,0.5833333134651184,1.3649053573608398,1.3649053573608398
118,0.4,sequential.6,39.814929,0.5833333134651184,0.5833333134651184,1.3650636672973633,1.3650636672973633
120,0.5,sequential.6,39.379393,0.5795454382896423,0.5795454382896423,1.616677165031433,1.616677165031433
122,0.6000000000000001,sequential.6,37.741922,0.5833333134651184,0.5833333134651184,1.3649044036865234,1.3649044036865234
124,0.7000000000000001,sequential.6,39.442604,0.3106060624122619,0.3106060624122619,2.345632314682007,2.345632314682007
125,0.8,sequential.2,39.296031,0.5833333134651184,0.5833333134651184,1.3649109601974487,1.3649109601974487
127,0.9,sequential.2,37.807345,0.3068181872367859,0.3068181872367859,2.609346628189087,2.609346628189087
129,1.0,sequential.2,39.274209,0.5833333134651184,0.5833333134651184,1.3650360107421875,1.3650360107421875
