,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
1269,3.0000000000000004e-05,adapter.backbone.layer1.0.bn2,18.328505,0.925100028514862,0.2281979769468307
1329,4e-05,adapter.backbone.layer1.0.bn2,18.134047,0.9251999855041504,0.2281909435987472
1389,5e-05,adapter.backbone.layer1.0.bn2,17.825437,0.9251999855041504,0.2281916290521621
1449,6.000000000000001e-05,adapter.backbone.layer1.0.bn2,18.690826,0.9248999953269958,0.2282427251338958
1509,7.000000000000001e-05,adapter.backbone.layer1.0.bn2,19.850294,0.9251999855041504,0.2281915992498397
1569,8e-05,adapter.backbone.layer1.0.bn2,19.293225,0.9251999855041504,0.2281928956508636
1629,9e-05,adapter.backbone.layer1.0.bn2,17.194147,0.9251999855041504,0.2281916290521621
1689,0.0001,adapter.backbone.layer1.0.bn2,20.047993,0.9251999855041504,0.2281915843486786
1749,0.0002,adapter.backbone.layer1.0.bn2,17.521084,0.9251999855041504,0.2281689494848251
1809,0.0003,adapter.backbone.layer1.0.bn2,18.164715,0.9251999855041504,0.228189617395401
1869,0.0004,adapter.backbone.layer1.0.bn2,17.815807,0.9251999855041504,0.2281915992498397
1929,0.0005,adapter.backbone.layer1.0.bn2,18.149607,0.9251999855041504,0.2281917482614517
1989,0.0006,adapter.backbone.layer1.0.bn2,17.508129,0.9251999855041504,0.2281916737556457
2049,0.0007,adapter.backbone.layer1.0.bn2,19.808827,0.925000011920929,0.2280564457178115
2109,0.0008,adapter.backbone.layer1.0.bn2,18.137649,0.9118000268936156,5.318220615386963
2169,0.0009,adapter.backbone.layer1.0.bn2,21.340167,0.9122999906539916,5.391888618469238
2229,0.001,adapter.backbone.layer1.0.bn2,19.877155,0.9251999855041504,0.2281901538372039
2289,0.002,adapter.backbone.layer1.0.bn2,18.375631,0.9251999855041504,0.2281927466392517
2349,0.003,adapter.backbone.layer1.0.bn2,22.576717,0.9251999855041504,0.2281923592090606
2409,0.004,adapter.backbone.layer1.0.bn2,22.101328,0.9251999855041504,0.2281834036111831
2469,0.005,adapter.backbone.layer1.0.bn2,18.863314,0.9253000020980836,0.2281725853681564
2529,0.006,adapter.backbone.layer1.0.bn2,16.826981,0.9254000186920166,0.2282371371984481
2589,0.007,adapter.backbone.layer1.0.bn2,18.533061,0.925100028514862,0.2282894253730774
2649,0.008,adapter.backbone.layer1.0.bn2,19.033819,0.7516999840736389,81.23587799072266
2709,0.009,adapter.backbone.layer1.0.bn2,18.032014,0.9251999855041504,0.2281916290521621
2769,0.01,adapter.backbone.layer1.0.bn2,18.927048,0.9248999953269958,0.2282453328371048
2829,0.02,adapter.backbone.layer1.0.bn2,16.182967,0.9251999855041504,0.2281918972730636
2889,0.03,adapter.backbone.layer1.0.bn2,18.500317,0.9253000020980836,0.2281940728425979
2949,0.04,adapter.backbone.layer1.0.bn2,18.739521,0.9251999855041504,0.2281916290521621
3009,0.05,adapter.backbone.layer1.0.bn2,22.051552,0.9251999855041504,0.2281916737556457
3069,0.06,adapter.backbone.layer1.0.bn2,18.286714,0.9251999855041504,0.228193387389183
3129,0.07,adapter.backbone.layer1.0.bn2,20.157094,0.9251999855041504,0.2281916290521621
3189,0.08,adapter.backbone.layer1.0.bn2,17.796091,0.9251999855041504,0.2281915992498397
3249,0.09,adapter.backbone.layer1.0.bn2,21.948315,0.9251999855041504,0.2281882762908935
3309,0.1,adapter.backbone.layer1.0.bn2,17.955326,0.3427999913692474,511.2632446289063
3369,0.2,adapter.backbone.layer1.0.bn2,19.331475,0.1000000014901161,
3429,0.3,adapter.backbone.layer1.0.bn2,17.985522,0.9204000234603882,0.2445096671581268
3489,0.4,adapter.backbone.layer1.0.bn2,20.220408,0.9251999855041504,0.2281915992498397
3549,0.5,adapter.backbone.layer1.0.bn2,19.906991,0.9251999855041504,0.2281915992498397
3609,0.6000000000000001,adapter.backbone.layer1.0.bn2,18.742616,0.9151999950408936,0.2585415244102478
3669,0.7000000000000001,adapter.backbone.layer1.0.bn2,21.157099,0.9211000204086304,0.2365955859422683
3729,0.8,adapter.backbone.layer1.0.bn2,21.506664,0.9251999855041504,0.2281915992498397
3789,0.9,adapter.backbone.layer1.0.bn2,18.678403,0.9235000014305116,0.2307369112968444
3849,1.0,adapter.backbone.layer1.0.bn2,19.615005,0.9136000275611876,0.2707431018352508
