,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
1908,0.0004,adapter.backbone.layer4.0.conv2,20.317586,0.9247999787330629,0.2278873026371002
1968,0.0005,adapter.backbone.layer4.0.conv2,16.738352,0.9251999855041504,0.2281915992498397
2028,0.0006,adapter.backbone.layer4.0.conv2,17.362952,0.9251999855041504,0.2281915843486786
2088,0.0007,adapter.backbone.layer4.0.conv2,17.645316,0.9251999855041504,0.2281915992498397
2148,0.0008,adapter.backbone.layer4.0.conv2,17.940323,0.9251999855041504,0.2281916290521621
2208,0.0009,adapter.backbone.layer4.0.conv2,19.992292,0.925100028514862,0.2287292927503585
2268,0.001,adapter.backbone.layer4.0.conv2,20.062505,0.9240999817848206,0.2295450419187545
2328,0.002,adapter.backbone.layer4.0.conv2,21.678159,0.9251999855041504,0.2281915992498397
2388,0.003,adapter.backbone.layer4.0.conv2,17.815876,0.9251999855041504,0.2282075881958007
2448,0.004,adapter.backbone.layer4.0.conv2,19.84226,0.9251999855041504,0.2281928211450576
2508,0.005,adapter.backbone.layer4.0.conv2,22.407084,0.9203000068664552,0.23853200674057
2568,0.006,adapter.backbone.layer4.0.conv2,19.754044,0.9251999855041504,0.2281915992498397
2628,0.007,adapter.backbone.layer4.0.conv2,18.43074,0.9251999855041504,0.2281895279884338
2688,0.008,adapter.backbone.layer4.0.conv2,18.6211,0.9251999855041504,0.2281915992498397
2748,0.009,adapter.backbone.layer4.0.conv2,20.609699,0.9251999855041504,0.2281916439533233
2808,0.01,adapter.backbone.layer4.0.conv2,18.802,0.9251999855041504,0.2281915992498397
2868,0.02,adapter.backbone.layer4.0.conv2,19.336524,0.9223999977111816,0.2324908673763275
2928,0.03,adapter.backbone.layer4.0.conv2,19.017112,0.9251999855041504,0.2281916290521621
2988,0.04,adapter.backbone.layer4.0.conv2,18.508192,0.9251999855041504,0.2281912416219711
3048,0.05,adapter.backbone.layer4.0.conv2,18.574466,0.9251999855041504,0.2281915992498397
3108,0.06,adapter.backbone.layer4.0.conv2,19.922763,0.9251999855041504,0.2281916290521621
3168,0.07,adapter.backbone.layer4.0.conv2,18.619026,0.9251999855041504,0.2281915992498397
3228,0.08,adapter.backbone.layer4.0.conv2,19.726484,0.925000011920929,0.2284489572048187
3288,0.09,adapter.backbone.layer4.0.conv2,20.722218,0.8551999926567078,1.5104458332061768
3348,0.1,adapter.backbone.layer4.0.conv2,19.839732,0.9251999855041504,0.2281899452209472
3408,0.2,adapter.backbone.layer4.0.conv2,17.058464,0.925100028514862,0.228181317448616
3468,0.3,adapter.backbone.layer4.0.conv2,20.011787,0.9251999855041504,0.2281858325004577
3528,0.4,adapter.backbone.layer4.0.conv2,19.815423,0.9226999878883362,0.2335693836212158
3588,0.5,adapter.backbone.layer4.0.conv2,18.403041,0.1000000014901161,
3648,0.6000000000000001,adapter.backbone.layer4.0.conv2,19.853493,0.9251999855041504,0.2281918227672577
3708,0.7000000000000001,adapter.backbone.layer4.0.conv2,21.150644,0.9251999855041504,0.2281916290521621
3768,0.8,adapter.backbone.layer4.0.conv2,20.188811,0.9254000186920166,0.2281744927167892
3828,0.9,adapter.backbone.layer4.0.conv2,21.260491,0.9253000020980836,0.2281590104103088
3888,1.0,adapter.backbone.layer4.0.conv2,18.104404,0.9251999855041504,0.2281916439533233
